corridor,window,nation,year,month,covid_flag,in_excess_blackout,match_sensitive_nation,n_routes_active,n_routes_total,departures_performed_month_sum,n_cells_matched,n_cells_airborne_valid,airborne_min_mean_wtd,n_cells_excess_valid,excess_min_w_wtd,departures_airborne_eligible_excess_sum,n_cells_bidir_valid,bidir_sum_wtd,reason_missing,fix02_caveat,departures_scope_note,extensive_margin_seasonality_note,known_false_zero_note,sample
useurope_placebo,full_2019_2024,UZ,2019,1,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,2,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,3,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,4,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,5,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,6,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,7,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,8,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,9,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,10,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,11,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2019,12,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,1,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,2,False,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,3,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,4,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,5,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,6,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,7,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,8,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
useurope_placebo,full_2019_2024,UZ,2020,9,True,False,False,0,2,0.0,0.0,0.0,,0.0,,0.0,0.0,,"no_departures: n=0, this operator nation flew no corridor route this month",,"departures_performed_month_sum / n_routes_* count MATCHED-CARRIER (FIX-02-mapped) departures/routes ONLY. Raw class-F passenger departures on this corridor 2019-2024 (t100_raw.parquet, all carriers): 818,597; matched: 818,574; unmatched: 23 (0.0000 share), largest unmatched carriers: E9=14, BF=5, EB=3. See coverage_matching_exclusions.csv / carrier_nation_unmatched.csv for the excluded population.","EXTENSIVE-MARGIN CAVEAT (extensive_margin_churn.csv): of 80,260 route-exit events across the full panel, 63,255 re-enter at some later month -- median (origin,dest,nation) triple is active only 5 of 432 months on file. n_routes_active / departures_performed_month_sum here are activity counts, NOT entry/exit events, and must not be read as an event-study outcome (per the round's own ruling on this margin).","KNOWN FALSE ZEROS (overseer cycle-1 audit, documented not corrected): useurope_placebo / AR shows a departures_performed_month_sum of 0 in at least one cell where raw T-100 has 1 departure; useurope_placebo / PT (Portugal) is absent from this corridor's nation universe entirely, where raw T-100 has 2 departures somewhere on these routes. Both are sub-single-digit-departure edge cases in the extensive-margin construction (FIX-04), not reproduced independently in this script; the grid is left as FIX-04 built it.",US-touching international segments
